Title,URL,LastUpdated
"What's new August 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-august-2021-resource-based","7/7/2025"
"What's new July 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-july-2021-resource-based","7/7/2025"
"What's new June 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-june-2021-resource-based","7/7/2025"
"What's new May 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-may-2021-resource-based","7/7/2025"
"What's new April 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-apr-2021-resource-based","7/7/2025"
"What's new March 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-mar-2021-resource-based","7/7/2025"
"What's new February 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-feb-2021-resource-based","7/7/2025"
"What's new January 2021 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-jan-2021-resource-based","7/7/2025"
"What's new December 2020 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-dec-2020-resource-based","7/7/2025"
"What's new November 2020 - Project Operations Integrated with ERP","https://learn.microsoft.com/en-us/dynamics365/project-operations/whats-new/whats-new-nov-2020-resource-based","7/7/2025"
"Manage multiple addresses for accounts","https://learn.microsoft.com/en-us/dynamics365/project-operations/pro/sales/manage-global-address-book","7/16/2025"
"Manage project-based leads","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/manage-leads","6/10/2024"
"Header details for project-based opportunities","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/opportunity-header","6/28/2025"
"Project-based opportunity lines","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/project-based-lines","6/28/2025"
"Concepts unique to project-based quotes","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/quotes-key-concepts","12/3/2022"
"Header details for project-based quotes","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/quote-values-budget-limits-contract","12/3/2022"
"Manage multiple customers on a project-based quote","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/manage-multiple-customers-quote","6/7/2024"
"Manage multiple customers on project-based quote lines","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/manage-multiple-customers-quote-line","6/7/2024"
"Copy project-based quotes","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/copy-project-based-quotes","3/2/2024"
"Close project-based quotes","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/win-quote","9/24/2025"
"Concepts unique to Project-based Contracts","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/contracts-key-concepts","6/28/2025"
"Header details for project-based contracts","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/project-contract-settings","6/7/2024"
"Manage multiple customers on project-based contracts","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/manage-multiple-customers-contract","12/3/2022"
"Manage multiple customers on project-based contract lines","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/manage-multiple-customers-contract-line","6/7/2024"
"Estimate a project-based contract line","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/create-estimate-contract-line","6/7/2024"
"Create invoice schedules on a project-based contract line","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/invoice-schedules-contract-line","1/29/2025"
"Copy project-based contracts","https://learn.microsoft.com/en-us/dynamics365/project-operations/sales/copy-project-based-contracts-sales","3/2/2024"
"Set up labor bill rates","https://learn.microsoft.com/en-us/dynamics365/project-operations/pricing-costing/set-up-labor-bill-rate","1/9/2025"
"Set up labor cost rates","https://learn.microsoft.com/en-us/dynamics365/project-operations/pricing-costing/set-up-labor-cost-rate","9/12/2024"
"Determine cost rates for project-based estimates and actuals","https://learn.microsoft.com/en-us/dynamics365/project-operations/pricing-costing/cost-price-resolution","1/9/2025"
"Determine sales prices for project-based estimates and actuals","https://learn.microsoft.com/en-us/dynamics365/project-operations/pricing-costing/sales-price-resolution","1/9/2025"
"Add custom columns to the grid view","https://learn.microsoft.com/en-us/dynamics365/project-operations/project-management/enterprise-task-custom-columns","7/15/2025"
"Restricted Guest User Access support for Project Operations","https://learn.microsoft.com/en-us/dynamics365/project-operations/project-management/restricted-guest-user-access-projectoperations","10/27/2023"
"Project scheduling logs","https://learn.microsoft.com/en-us/dynamics365/project-operations/project-management/schedule-api-logs","7/19/2024"
"Human resources to bookable resource integration","https://learn.microsoft.com/en-us/dynamics365/project-operations/resource-management/hr-rm-integration","6/28/2025"
"Overview of project budget management","https://learn.microsoft.com/en-us/dynamics365/project-operations/budget/project-budget-management-overview-res-non-stocked","6/24/2024"
"Cost and sales budget management","https://learn.microsoft.com/en-us/dynamics365/project-operations/budget/cost-and-sales-budget-management","6/24/2024"
"Transfer budgets to forecasts","https://learn.microsoft.com/en-us/dynamics365/project-operations/budget/transfer-budgets-to-forecasts","4/25/2024"
"Subcontract purchase orders overview","https://learn.microsoft.com/en-us/dynamics365/project-operations/pro/subcontracting/subconpurchaseorders","11/18/2025"
"Expense Agent overview (preview)","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/expense-agent-overview","8/6/2025"
"Set up the Expense Agent (Preview)","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/expense-agent-setup","12/1/2025"
"Expense Agent FAQs (Preview)","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/expense-agent-faq","12/2/2025"
"Expense reports reimagined","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/expense-reports-reimagined","2/5/2025"
"Capture a receipt using OCR","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/match-receipt-expense-ocr","7/15/2025"
"Define expense policies","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/set-up-policies","7/15/2025"
"Set up workflows for Expense management","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/set-up-workflows","7/15/2025"
"Manage delegation","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/manage-delegation","5/24/2024"
"Configure Expense management parameters","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/configure-expense-management-parameters","7/21/2025"
"Set up credit card integration","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/set-up-credit-card-integration","5/22/2024"
"Set up expense categories","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/set-up-expense-categories","5/24/2024"
"Set up mileage using mileage rate tiers","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/set-up-mileage","7/17/2024"
"Expense itemization","https://learn.microsoft.com/en-us/dynamics365/project-operations/prod-exp/expense-itemization","5/24/2024"
"Work with personal expenses on an expense report","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/personal-expenses-expense-report","7/15/2025"
"Intercompany expenses","https://learn.microsoft.com/en-us/dynamics365/project-operations/prod-exp/intercompany-expense","5/22/2024"
"Distributions on an expense report","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/distributions-expense-report","6/28/2025"
"Expense reports and multiple approvers","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/expense-reports-multiple-approvers","7/15/2025"
"Post expense reports","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/posting-expense-reports","7/20/2024"
"Travel requisitions","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/travel-requisition","5/24/2024"
"Cash advance","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/cash-advance","5/24/2024"
"Per diem expenses","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/per-diem-expenses","4/9/2024"
"Dynamics 365 expense management mobile app overview","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/new-expense-mobile-app-overview","5/22/2024"
"Install and configure the Dynamics 365 expense management mobile app","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/new-expense-mobile-app-install-and-configure","4/23/2025"
"Install and open the Dynamics 365 expense management mobile app on a mobile device","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/mobile-app-install-on-mobile-device","11/21/2023"
"Update the Dynamics 365 expense management mobile app","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/update-expense-mobile-app","8/21/2025"
"Manage expenses, expense reports, and receipts by using the Dynamics 365 expense management mobile app overview","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/mobile-app-manage%20expenses-overview","6/28/2025"
"Manage expenses by using the Dynamics 365 expense management mobile app","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/mobile-app-manage-expenses","11/13/2023"
"Manage expense reports by using the Dynamics 365 expense management mobile app","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/mobile-app-manage-expense-reports","11/21/2023"
"Manage receipts by using the Dynamics 365 expense management mobile app","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/mobile-app-manage-receipts","4/9/2024"
"Manage per diems by using the Expense management mobile app","https://learn.microsoft.com/en-us/dynamics365/project-operations/expense/mobile-app-manage-perdiem","5/1/2024"
